Mercado Secundário de Debêntures - Gerado em 12/02/2025 11:42:23

Data	Emissor	Código do Ativo	ISIN	Quantidade	Número de Negócios	PU Mínimo	PU Médio	PU Máximo	% PU da Curva
10/2/2025	VLI MULTIMODAL S.A.	VLIM13	BRVLIMDBS024	1703	16	1.108,398811	1.109,634751	1.129,681332	94,18
10/2/2025	VLI MULTIMODAL S.A.	VLIM14	BRVLIMDBS032	2	2	1.020,053606	1.028,566243	1.037,078880	94,52
10/2/2025	VLI MULTIMODAL S.A.	VLIM15	BRVLIMDBS040	75	1	983,270128	983,270128	983,270128	93,30
10/2/2025	VLI MULTIMODAL S.A.	VLIM16	BRVLIMDBS073	600	2	957,035906	957,043084	957,050262	94,14
10/2/2025	VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A.	VLME11	BRVLMEDBS007	3092	8	647,060185	647,131013	647,201840	93,38
10/2/2025	VIAPAULISTA  S/A	VPLT12	BRVPLTDBS024	2	2	457,152106	457,291989	457,431872	129,06
10/2/2025	VIARONDON CONCESSIONARIA DE RODOVIA S/A	VRDN12	BRVRDNDBS012	31	2	1.086,262482	1.101,479504	1.103,733878	85,85
10/2/2025	VIRGO COMPANHIA DE SECURITIZACAO	VRGO14	BRIMWLDBS063	3274	2	1.020,023918	1.020,028918	1.020,033918	ND
10/2/2025	CM HOSPITALAR S.A.	VVEO15	BRVVEODBS044	8934	8	583,559508	584,063011	584,566513	58,00
10/2/2025	CM HOSPITALAR S.A.	VVEO16	BRVVEODBS069	3574	23	600,610369	601,128583	601,646797	58,00
10/2/2025	COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT 5	VVRT11	BR5VRTDBS029	4000	2	898,607116	898,630121	898,653126	100,12
10/2/2025	XINGU RIO TRANSMISSORA DE ENERGIA S.A.	XNGU17	BRXNGUDBS049	550	6	1.010,493085	1.010,493085	1.010,493085	86,44
7/2/2025	AURA ALMAS MINERACAO S.A.	AALM12	BRAALMDBS017	20432	8	1.042,465766	1.042,517665	1.042,569432	100,36
7/2/2025	ACHE LABORATORIOS FARMACEUTICOS S.A.	ACHL12	BRACHEDBS026	278	6	1.001,012954	1.001,012954	1.001,012954	99,83
7/2/2025	AES CAJUINA AB1 HOLDINGS S.A.	AEAB11	BRAEABDBS007	101	5	1.017,445682	1.021,222107	1.031,330905	87,67
7/2/2025	EQUIPAV SANEAMENTO S.A.	AEGE16	BRAEGEDBS057	4213	1	1.092,515420	1.092,515420	1.092,515420	102,92
7/2/2025	EQUIPAV SANEAMENTO S.A.	AEGE17	BRAEGEDBS065	10000	14	1.014,890949	1.015,325403	1.015,759857	98,72
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGP17	BRAEGPDBS061	554	4	1.049,728452	1.049,794356	1.050,010384	100,70
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGP19	BRAEGPDBS079	287	6	1.038,156567	1.039,202061	1.048,198113	99,48
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA0	BRAEGPDBS087	75	4	1.004,840225	1.021,829582	1.023,043107	98,72
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA1	BRAEGPDBS095	60	4	1.066,924912	1.066,978261	1.067,031610	100,75
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA3	BRAEGPDBS0A0	42	4	1.063,581570	1.063,634752	1.063,687934	100,71
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA4	BRAEGPDBS0B8	180	4	1.063,238294	1.063,291459	1.063,344624	102,46
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA7	BRAEGPDBS0C6	80	4	1.064,999706	1.065,052959	1.065,106212	100,95
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA8	BRAEGPDBS0E2	232	19	989,821478	1.002,636521	1.017,022979	99,24
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA9	BRAEGPDBS0F9	244	4	1.034,725147	1.034,776886	1.034,828625	101,72
7/2/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPB7	BRAEGPDBS0D4	70	4	1.075,354890	1.075,408660	1.075,462430	101,85
7/2/2025	RGE SUL DISTRIBUIDORA DE ENERGIA S/A	AESL17	BRAESLDBS008	27	3	726,742984	726,843133	727,193654	138,65
7/2/2025	RGE SUL DISTRIBUIDORA DE ENERGIA S/A	AESLA7	BRAESLDBS0R4	1302	5	955,609932	955,639291	988,502932	91,01
7/2/2025	AES BRASIL OPERACOES S.A.	AESOA1	BRAESODBS010	78	1	1.026,963649	1.026,963649	1.026,963649	94,25
7/2/2025	CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.	AGRU12	BRAGRUDBS048	2	2	736,342267	737,250890	738,159513	85,60
7/2/2025	AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA - AGROVALE	AGVF12	BRAGVLDBS015	240	10	1.221,131428	1.221,288216	1.221,445003	97,91
7/2/2025	TRIPLE PLAY BRASIL PARTICIPACOES S.A.	ALAR13	BRALARDBS008	22	3	990,948619	993,221200	995,493780	96,39
7/2/2025	ALGAR TELECOM S.A.	ALGA28	BRALGTDBS0A7	20	2	10.572,328740	10.572,857383	10.573,386026	99,99
7/2/2025	ALGAR TELECOM S.A.	ALGAA1	BRALGTDBS0E9	1458	2	1.013,783619	1.013,828963	1.013,874307	100,47
7/2/2025	ALGAR TELECOM S.A.	ALGAA2	BRALGTDBS0G4	1916	6	1.011,854742	1.011,900344	1.012,040084	100,28
7/2/2025	ALGAR TELECOM S.A.	ALGAB1	BRALGTDBS0F6	10	2	1.071,511157	1.072,779701	1.084,196593	87,54
7/2/2025	ALGAR TELECOM S.A.	ALGTA3	BRALGTDBS0J8	82	2	1.067,164496	1.067,217857	1.067,271218	100,49
7/2/2025	ALIANCA GERACAO DE ENERGIA S/A	ALIG15	BRALGEDBS045	120	2	952,259144	956,889572	961,520000	91,87
7/2/2025	ALUBAR METAIS E CABOS S.A	ALMC12	BRALMCDBS005	8	5	764,061258	776,643377	785,629484	100,85
7/2/2025	ALPARGATAS S.A.	ALPA22	BRALPADBS044	136	4	1.023,695615	1.023,695615	1.023,695615	100,32
7/2/2025	ALSOL ENERGIAS RENOVAVEIS S/A	ALSR12	BRALSRDBS026	264	6	1.053,217553	1.053,217553	1.053,217553	99,98
7/2/2025	AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A	AMBP16	BRAMBPDBS065	1432	1	1.023,483923	1.023,483923	1.023,483923	98,45
7/2/2025	AMERICA  NET  S.A.	ANET11	BRANETDBS002	33	1	834,372985	834,372985	834,372985	93,62
7/2/2025	CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A	ANHBA4	BRANHBDBS0J5	780	8	1.040,944928	1.041,132395	1.041,265295	102,04
7/2/2025	CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A	ANHBA5	BRANHBDBS0K3	1998	2	1.010,011766	1.010,384573	1.010,757379	99,04
7/2/2025	AUTOPISTA FERNAO DIAS S/A	APFD19	BRAPFDDBS032	438	2	1.108,317036	1.108,692162	1.108,693020	96,70
7/2/2025	ARTERIS S.A.	ARTR19	BRARTRDBS070	80	5	1.254,915012	1.261,297344	1.267,111015	94,65
7/2/2025	ARTERIS S.A.	ARTRA5	BRARTRDBS0B6	1724	4	1.049,742856	1.050,186875	1.050,245145	100,66
7/2/2025	SENDAS  DISTRIBUIDORA S/A	ASAI14	BRASAIDBS051	56	2	1.027,051519	1.030,878844	1.034,706169	100,39
7/2/2025	SENDAS  DISTRIBUIDORA S/A	ASAI18	BRASAIDBS069	1106	2	1.021,019878	1.021,027536	1.021,035194	100,37
7/2/2025	SENDAS  DISTRIBUIDORA S/A	ASAI22	BRASAIDBS044	3900	2	1.032,539088	1.032,539088	1.032,539088	100,36
7/2/2025	SENDAS  DISTRIBUIDORA S/A	ASAIA0	BRASAIDBS093	102	4	998,517316	1.004,353891	1.010,190466	98,76
7/2/2025	CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS	ASCP13	BRASCPDBS045	46	1	1.041,274034	1.041,274034	1.041,274034	97,57
7/2/2025	CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS	ASCP23	BRASCPDBS052	620	4	1.076,291327	1.100,093855	1.103,758720	98,99
7/2/2025	AGUAS DO SERTAO S.A.	ASER12	BRASERDBS013	128	4	1.068,961378	1.079,101644	1.082,481732	102,15
7/2/2025	AUREN ENERGIA S.A.	AURE13	BRAUREDBS027	39646	12	1.021,634450	1.022,026110	1.022,408787	98,49
7/2/2025	AUREN ENERGIA S.A.	AURE14	BRAUREDBS035	40766	8	1.034,144775	1.034,640817	1.045,291705	100,02
7/2/2025	HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A.	BCBF16	BRHAPVDBS063	922	2	1.047,382520	1.047,390375	1.047,398230	100,46
7/2/2025	CLARO S/A	BCPSA4	BRBCPSDBS0B5	938	8	1.066,074949	1.066,074949	1.066,074949	100,81
7/2/2025	BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.	BLMN12	BRBLMNDBS026	198	3	1.162,761431	1.173,281438	1.174,798495	98,69
7/2/2025	BRASILPREV SEGUROS E PREVIDENCIA S/A	BPSE11	BRBPSEDBS007	410	4	1.022,711134	1.022,711134	1.022,711134	99,99
7/2/2025	BRF S/A	BRFS31	BRBRFSDBS026	10	1	1.341,483677	1.341,483677	1.341,483677	ND
7/2/2025	BRISANET SERVICOS DE TELECOMUNICACOES S.A.	BRIT11	BRBRSTDBS019	2036	2	1.070,989373	1.071,016148	1.071,042923	101,09
7/2/2025	BRASKEM S/A	BRKMA6	BRBRKMDBS0A1	41	5	985,334695	987,000547	988,011014	95,74
7/2/2025	BRASKEM S/A	BRKMA8	BRBRKMDBS0D5	152	6	966,144659	975,456542	980,070191	94,59
7/2/2025	BRASKEM S/A	BRKMB8	BRBRKMDBS0E3	58	4	973,610274	973,658957	973,707640	94,36
7/2/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKP28	BRBRKPDBS055	24	8	1.104,762201	1.111,583936	1.118,405671	82,32
7/2/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKPA0	BRBRKPDBS071	4750	13	1.043,871091	1.045,336994	1.065,433325	100,25
7/2/2025	BR MALLS PARTICIPACOES S/A	BRMLB1	BRBRMLDBS0C6	290	4	1.053,501144	1.053,553822	1.053,606500	100,00
7/2/2025	BRISANET SERVICOS DE TELECOMUNICACOES S.A.	BRST11	BRBRSTDBS001	2252	8	1.238,975286	1.242,261033	1.247,473666	97,10
7/2/2025	B3 S.A. - BRASIL BOLSA BALCAO	BSA317	BRB3SADBS073	956	8	1.046,380934	1.046,380934	1.046,380934	100,68
7/2/2025	V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.	BTEL12	BRBTELDBS004	9	1	1.021,872785	1.021,872785	1.021,872785	99,95
7/2/2025	BTG PACTUAL HOLDING S.A.	BTGH18	BRBTGHDBS049	38521	18	1.021,485714	1.022,849335	1.023,169014	100,28
7/2/2025	BORRACHAS VIPAL S.A.	BVPL11	BRBVPLDBS006	4000	4	915,537830	916,084679	916,113460	101,41
7/2/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC21	BRCAECDBS019	5114	12	1.206,106845	1.206,648962	1.217,411627	94,09
7/2/2025	CONCESSIONARIA AGUAS DE JUTURNAIBA S/A	CAJS11	BRCAJSDBS006	4800	2	984,611836	990,391639	996,171441	81,49
7/2/2025	CAMIL ALIMENTOS S/A	CAMLB1	BRCAMLDBS070	136	4	1.032,374747	1.032,374747	1.032,374747	99,77
7/2/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN12	BRCRBDDBS025	192	11	1.258,406894	1.263,327224	1.299,846471	84,56
7/2/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN32	BRCRBDDBS041	19	3	1.277,400503	1.289,059438	1.289,707157	85,93
7/2/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN52	BRCRBDDBS066	166	7	1.277,400503	1.283,330423	1.291,070572	85,55
7/2/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN72	BRCRBDDBS082	9	1	1.282,917336	1.282,917336	1.282,917336	85,52
7/2/2025	COMPANHIA BRASILEIRA DE DISTRIBUICAO	CBRDA8	BRPCARDBS0E1	1195	26	985,136350	987,014540	993,934972	95,71
7/2/2025	COMPANHIA BRASILEIRA DE DISTRIBUICAO	CBRDB8	BRPCARDBS0F8	3118	46	848,321135	894,144617	927,696177	86,65
7/2/2025	CICLUS AMBIENTAL RIO S.A	CCLS11	BRCCLSDBS008	493	20	1.006,636719	1.055,789227	1.064,124409	90,10
7/2/2025	CICLUS AMBIENTAL RIO S.A	CCLS21	BRCCLSDBS016	38	2	951,563873	951,563873	951,563873	85,73
7/2/2025	CCR S/A	CCROA5	BRCCRODBS0L5	197	1	846,189376	846,189376	846,189376	82,14
7/2/2025	CCR S/A	CCROA7	BRCCRODBS0O9	602	6	1.011,455479	1.011,526560	1.011,597609	100,20
7/2/2025	CCR S/A	CCROB4	BRCCRODBS0K7	1010	4	973,446917	974,043694	985,501811	93,52
7/2/2025	CCR S/A	CCROB6	BRCCRODBS0N1	481	7	1.050,643763	1.068,172357	1.111,717294	92,04
7/2/2025	C E A MODAS S.A.	CEAB12	BRCEABDBS029	15	1	1.031,187249	1.031,187249	1.031,187249	100,00
7/2/2025	ASSURUA 2 ENERGIA S.A.	CEAD11	BRCEADDBS009	3	1	921,959352	921,959352	921,959352	98,85
7/2/2025	EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.	CEAL11	BRCEALDBS010	6446	18	1.047,184345	1.047,184345	1.047,184345	100,66
7/2/2025	COMPANHIA ENERGETICA DO CEARA-COELCE	CEAR26	BRCOCEDBS0B1	536	6	726,294264	726,420443	726,654009	139,95
7/2/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBA6	BRCEEBDBS0R0	144	4	1.078,067353	1.078,121259	1.078,175165	101,45
7/2/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBB3	BRCEEBDBS0H1	18	4	1.055,687989	1.055,740776	1.055,793563	101,53
7/2/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBB6	BRCEEBDBS0S8	1182	1	1.036,183777	1.036,183777	1.036,183777	94,41
7/2/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED12	BRCEEDDBS027	40000	4	1.085,438854	1.085,454465	1.085,470075	97,16
7/2/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED16	BRCEEDDBS076	212	4	1.002,852367	1.002,902512	1.002,952657	100,18
7/2/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED17	BRCEEDDBS084	51	1	988,223909	988,223909	988,223909	94,76
7/2/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED21	BRCEEDDBS019	106	4	1.141,530000	1.153,578841	1.164,070000	92,16
7/2/2025	ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.	CEMT19	BRENMTDBS056	307	5	473,557638	477,063066	477,218777	137,15
7/2/2025	COMPANHIA ENERGETICA DE PERNAMBUCO-CELPE	CEPEB3	BRCEPEDBS0O1	1066	20	937,460000	955,564429	972,370000	89,46
7/2/2025	COMPANHIA ENERGETICA DE PERNAMBUCO-CELPE	CEPEC1	BRCEPEDBS0G7	378	2	1.105,057769	1.105,543000	1.106,028230	91,37
7/2/2025	COMPANHIA ENERGETICA DE PERNAMBUCO-CELPE	CEPEC2	BRCEPEDBS0K9	20	1	1.063,021788	1.063,021788	1.063,021788	92,76
7/2/2025	ENEVA S.A.	CESE32	BRENEVDBS0S1	278	3	1.106,855430	1.113,904900	1.114,699020	101,61
7/2/2025	CESP - COMPANHIA ENERGETICA DE SAO PAULO	CESPA2	BRCESPDBS2B8	46	2	1.184,861242	1.186,172733	1.187,484223	87,19
7/2/2025	CESP - COMPANHIA ENERGETICA DE SAO PAULO	CESPA3	BRCESPDBS2C6	1456	6	948,537349	950,618758	956,862983	89,96
7/2/2025	COMPANHIA DE GAS DE SAO PAULO - COMGAS	CGASA2	BRCGASDBS0G6	30030	30	974,189468	974,915417	997,465131	95,89
7/2/2025	COMPANHIA DE GAS DE SAO PAULO - COMGAS	CGASB1	BRCGASDBS0F8	60	2	940,249777	959,943310	979,636843	93,26
7/2/2025	ESSENTIA PCHS S.A	CGBP13	BRCGBPDBS014	6016	4	833,711619	833,888221	834,064823	100,42
7/2/2025	COMPANHIA DE GAS DE MINAS GERAIS GASMIG	CGMG18	BRGASMDBS076	70	2	1.128,428918	1.128,754089	1.129,079260	92,76
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS13	BRCGOSDBS029	100	7	1.055,553187	1.071,633149	1.089,714176	97,69
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS14	BRCGOSDBS037	1347862	10	1,062894	1,062956	1,063000	102,17
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS15	BRCGOSDBS060	2144	2	1.050,177108	1.050,177108	1.050,177108	100,37
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS16	BRCGOSDBS078	1954	12	939,210849	948,245139	982,451116	90,84
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS17	BRCGOSDBS086	2094	9	1.002,904305	1.004,323023	1.004,727234	100,33
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS18	BRCGOSDBS094	12588	4	1.042,515986	1.042,523805	1.042,531624	100,19
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS24	BRCGOSDBS045	522	8	1.019,856420	1.031,113785	1.047,368441	95,15
7/2/2025	EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.	CGOS34	BRCGOSDBS052	212	3	996,127045	1.014,466752	1.027,753327	93,55
7/2/2025	COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF	CHSF12	BRCHSFDBS009	2222	4	1.040,047799	1.040,055599	1.040,063399	100,22
7/2/2025	COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF	CHSF13	BRCHSFDBS017	6513	8	979,480827	997,132395	1.015,912813	96,25
7/2/2025	COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF	CHSF14	BRCHSFDBS025	1456	6	1.033,300448	1.034,238490	1.036,209491	99,40
7/2/2025	CIELO S.A.	CIEL16	BRCIELDBS021	572	2	1.050,971891	1.050,971891	1.050,971891	100,39
7/2/2025	COLOMBO AGROINDUSTRIA SA	CLAG13	BRCLAGDBS007	93	3	1.148,756266	1.170,786077	1.173,728317	95,55
7/2/2025	CELESC DISTRIBUICAO S.A.	CLCD17	BRCLCDDBS075	2000	2	1.013,345978	1.013,371312	1.013,396646	100,47
7/2/2025	CELESC DISTRIBUICAO S.A.	CLCD26	BRCLCDDBS067	300	2	1.017,258894	1.017,450269	1.017,641644	94,87
7/2/2025	CLI SUL S/A	CLIS11	BRCLISDBS005	456	6	1.053,399321	1.053,399321	1.053,399321	102,67
7/2/2025	CONCESSIONARIA DAS LINHAS 8 E 9 DO SISTEMA DE TRENS METROPOLITANOS DE SAO PAULO S.A.	CLTM14	BRCLTMDBS039	24	3	955,370576	955,678527	957,218282	91,79
7/2/2025	CEMIG DISTRIBUICAO S/A	CMGD19	BRCMGDDBS0C8	1646	8	1.035,232757	1.035,310319	1.035,387880	100,51
7/2/2025	CEMIG DISTRIBUICAO S/A	CMGD27	BRCMGDDBS090	400	19	1.329,815841	1.346,498008	1.356,009143	97,96
7/2/2025	CEMIG DISTRIBUICAO S/A	CMGD28	BRCMGDDBS0B0	123	11	1.073,009597	1.079,947119	1.095,591276	96,60
7/2/2025	CEMIG DISTRIBUICAO S/A	CMGDB0	BRCMGDDBS0E4	269	6	970,177826	987,908071	1.003,498048	92,70
7/2/2025	CEMIG DISTRIBUICAO S/A	CMGDB1	BRCMGDDBS0G9	3198	5	943,997714	954,939490	981,467621	91,63
7/2/2025	CSN MINERACAO S.A.	CMIN11	BRCMINDBS004	613	21	984,359943	1.056,350777	1.072,252485	85,99
7/2/2025	CSN MINERACAO S.A.	CMIN12	BRCMINDBS020	86	8	1.008,399599	1.017,460323	1.027,522444	91,39
7/2/2025	CSN MINERACAO S.A.	CMIN21	BRCMINDBS012	50	2	913,802732	951,722801	989,642869	77,46
7/2/2025	CSN MINERACAO S.A.	CMIN22	BRCMINDBS038	354	13	961,467613	993,885086	1.013,528783	89,26
7/2/2025	CEMIG GERACAO E TRANSMISSAO S/A	CMTR29	BRCMGTDBS0G1	69	6	1.086,866691	1.102,482294	1.134,087267	98,80
7/2/2025	CONCESSIONARIA DA RODOVIA MS 306 S.A.	CNRD11	BRCNRDDBS004	1	1	1.078,018019	1.078,018019	1.078,018019	83,80
7/2/2025	COMPANHIA ENERGETICA DO CEARA-COELCE	COCE18	BRCOCEDBS0E5	280	2	1.058,576048	1.058,721398	1.068,750567	93,75
7/2/2025	COMPANHIA ENERGETICA DO CEARA-COELCE	COCE19	BRCOCEDBS0F2	1021	6	1.013,541095	1.014,151486	1.019,256054	100,36
7/2/2025	COGNA EDUCACAO S.A	COGNA4	BRCOGNDBS0G5	5873	1	1.021,681359	1.021,681359	1.021,681359	100,06
7/2/2025	COGNA EDUCACAO S.A	COGNB2	BRCOGNDBS0D2	136	4	1.029,495338	1.029,495338	1.029,495338	100,05
7/2/2025	COMERC ENERGIA S.A.	COMR14	BRCOMRDBS029	901	3	1.036,710339	1.036,811297	1.081,018958	97,63
7/2/2025	COMERC ENERGIA S.A.	COMR16	BRCOMRDBS045	422	2	1.112,555787	1.112,611418	1.112,667049	100,88
7/2/2025	TRIPLE PLAY BRASIL PARTICIPACOES S.A.	CONX12	BRCONXDBS009	107	17	1.038,067825	1.071,181313	1.076,886155	92,80
7/2/2025	COPEL GERACAO E TRANSMISSAO S.A.	CPGT15	BRCPGTDBS040	9	2	289,183185	289,538762	292,383374	100,46
7/2/2025	COPEL GERACAO E TRANSMISSAO S.A.	CPGT17	BRCPGTDBS073	3426	2	1.044,501256	1.044,509090	1.044,516924	100,48
7/2/2025	COPEL GERACAO E TRANSMISSAO S.A.	CPGT26	BRCPGTDBS065	5898	5	1.361,603344	1.361,745017	1.367,732678	99,76
7/2/2025	COPEL GERACAO E TRANSMISSAO S.A.	CPGT27	BRCPGTDBS081	703	2	1.087,336528	1.102,700848	1.102,788770	91,63
7/2/2025	COPEL GERACAO E TRANSMISSAO S.A.	CPGT28	BRCPGTDBS099	472	6	1.026,981982	1.033,410991	1.039,840000	93,90
7/2/2025	COPEL  DISTRIBUICAO S/A	CPLD16	BRCPLDDBS069	4005	12	1.021,445374	1.021,476053	1.021,543514	100,14
7/2/2025	COPEL  DISTRIBUICAO S/A	CPLD26	BRCPLDDBS077	163	9	1.071,898679	1.104,988390	1.111,962497	89,18
7/2/2025	COPEL  DISTRIBUICAO S/A	CPLD29	BRCPLDDBS0F1	100	3	966,489362	978,457442	992,646572	93,92
7/2/2025	COPEL  DISTRIBUICAO S/A	CPLD37	BRCPLDDBS0A2	7	1	1.023,998404	1.023,998404	1.023,998404	91,26
7/2/2025	LIGGA TELECOMUNICACOES S.A	CPTM15	BRCPTMDBS048	313	28	965,908155	1.003,641366	1.092,646842	87,02
7/2/2025	COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS CARTOES CONSIGNADOS II	CRCG13	BRCRCGDBS042	2390	9	947,410845	953,607429	954,618670	100,65
7/2/2025	CONCESSIONARIA DA RODOVIA MG-050 S.A.	CRMG15	BRRDVIDBS061	2	2	950,428476	956,710185	962,991893	91,46
7/2/2025	CONCESSIONARIA DE RODOVIAS NOROESTE PAULISTA S.A.	CRNP11	BRCRNPDBS008	382	2	1.048,514861	1.048,514861	1.048,514861	100,52
7/2/2025	COSAN S.A.	CSAN14	BRCSANDBS065	4500	4	1.042,396874	1.042,606043	1.042,665806	100,96
7/2/2025	COSAN S.A.	CSAN15	BRCSANDBS099	284	2	1.060,928672	1.061,048100	1.061,167527	101,96
7/2/2025	COSAN S.A.	CSAN23	BRCSANDBS040	21418	16	1.081,430584	1.082,161712	1.082,577731	101,81
7/2/2025	COSAN S.A.	CSAN24	BRCSANDBS073	21690	18	1.045,113129	1.045,917185	1.047,211930	101,18
7/2/2025	COSAN S.A.	CSANA0	BRCSANDBS0H5	122	4	1.006,513411	1.006,563739	1.006,614067	99,25
7/2/2025	COSAN S.A.	CSANA1	BRCSANDBS0J1	51043	11	1.017,608537	1.019,243632	1.019,299465	99,07
7/2/2025	COSAN S.A.	CSANB0	BRCSANDBS0I3	70504	76	1.007,048662	1.007,673347	1.009,173892	99,31
7/2/2025	CONSIGNADOS I COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS	CSCF11	BRCSCFDBS000	195116	12	72,467752	72,503824	72,539896	ND
7/2/2025	COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG	CSMGA7	BRCSMGDBS0K4	16	4	1.031,067288	1.031,118844	1.031,170400	101,18
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAA1	BRCSNADBS0E2	20967	25	947,512143	961,319850	973,685270	93,23
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAA2	BRCSNADBS0F9	12114	9	983,721993	986,082826	990,433603	96,80
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAA4	BRCSNADBS0H5	20	5	955,538234	981,459426	1.013,661502	91,56
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAA5	BRCSNADBS0K9	648	14	936,020000	952,980637	984,940000	90,46
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAA6	BRCSNADBS0M5	220	2	965,300000	966,838340	968,376679	94,62
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAB4	BRCSNADBS0I3	59	3	982,583732	1.000,551805	1.005,083957	93,33
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAB5	BRCSNADBS0L7	67	6	873,760585	921,443628	957,900711	87,42
7/2/2025	COMPANHIA SIDERURGICA NACIONAL	CSNAC4	BRCSNADBS0J1	863	4	898,783206	968,316130	984,285762	90,31
7/2/2025	COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE-COSERN	CSRN19	BRCSRNDBS0A1	326	14	1.333,741411	1.340,333868	1.344,885648	96,67
7/2/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	CTEE17	BRISAEDBS0G2	2923	19	1.455,301277	1.458,112730	1.460,966054	100,22
7/2/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	CTEE18	BRISAEDBS0E7	227	8	1.166,568508	1.198,190567	1.205,827612	88,41
7/2/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	CTEE1B	BRISAEDBS020	6	1	1.092,758834	1.092,758834	1.092,758834	90,04
